Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
23-02-2016,MARUTI,EQ,3520.8,3530,3568.45,3480,3488,3487.4,3523.75,796836,2.81E+14,79805,380931,0.4781
24-02-2016,MARUTI,EQ,3487.4,3499.95,3530,3480,3492,3489.7,3505.96,605914,2.12E+14,41041,228698,0.3774
25-02-2016,MARUTI,EQ,3489.7,3509.65,3510,3401,3430,3414.15,3452.06,840542,2.90E+14,52811,439806,0.5232
26-02-2016,MARUTI,EQ,3414.15,3452,3459.1,3375.1,3420.5,3409.2,3404.26,831491,2.83E+14,87260,467783,0.5626
29-02-2016,MARUTI,EQ,3409.2,3425,3434.95,3193.25,3263,3236.5,3292.67,2218323,7.30E+14,155052,1236925,0.5576
01-03-2016,MARUTI,EQ,3236.5,3200.9,3510,3200.9,3496,3494.4,3405.29,1924803,6.55E+14,144008,750822,0.3901
02-03-2016,MARUTI,EQ,3494.4,3542.95,3627.7,3540.05,3615,3612.65,3587.43,1236996,4.44E+14,115762,728196,0.5887
03-03-2016,MARUTI,EQ,3612.65,3625.8,3647,3578,3611,3608.65,3607.23,742263,2.68E+14,63584,314358,0.4235
04-03-2016,MARUTI,EQ,3608.65,3619,3619,3526,3567,3555.1,3557.12,610234,2.17E+14,50616,258199,0.4231
08-03-2016,MARUTI,EQ,3555.1,3552.95,3598.95,3450.6,3457,3462.65,3515.57,1100041,3.87E+14,65159,675919,0.6144
09-03-2016,MARUTI,EQ,3462.65,3454.85,3600,3441.1,3596.3,3576.4,3528.49,752948,2.66E+14,64673,275397,0.3658
10-03-2016,MARUTI,EQ,3576.4,3600,3634.7,3573.4,3625,3627.2,3613.71,1016572,3.67E+14,55035,567561,0.5583
11-03-2016,MARUTI,EQ,3627.2,3633.7,3690,3616.05,3636,3641.2,3655.8,1002559,3.67E+14,52365,513379,0.5121
14-03-2016,MARUTI,EQ,3641.2,3660,3684,3627.05,3644,3648.15,3657.35,483295,1.77E+14,53819,200692,0.4153
15-03-2016,MARUTI,EQ,3648.15,3670,3679.9,3615.5,3656.05,3654.55,3653.89,688839,2.52E+14,45931,393388,0.5711
16-03-2016,MARUTI,EQ,3654.55,3650,3675,3637.5,3672.55,3667.35,3658.1,459188,1.68E+14,40999,230698,0.5024
17-03-2016,MARUTI,EQ,3667.35,3686.35,3750,3620,3627.2,3635.45,3703.51,710449,2.63E+14,47359,374652,0.5273
18-03-2016,MARUTI,EQ,3635.45,3640,3649.7,3557.05,3622.95,3621.4,3598.86,1073782,3.86E+14,86011,622777,0.58
21-03-2016,MARUTI,EQ,3621.4,3630.1,3678.8,3605,3669.05,3669.55,3645.49,474712,1.73E+14,49130,197425,0.4159
22-03-2016,MARUTI,EQ,3669.55,3669,3735.95,3652,3690,3699.55,3700.57,713115,2.64E+14,56169,281685,0.395
23-03-2016,MARUTI,EQ,3699.55,3711.85,3744,3666.45,3723.1,3736,3719.68,586282,2.18E+14,39296,267026,0.4555
28-03-2016,MARUTI,EQ,3736,3759,3777.8,3629.95,3649.85,3638.95,3693.61,743468,2.75E+14,44373,353642,0.4757
29-03-2016,MARUTI,EQ,3638.95,3649,3769,3645,3725,3729.95,3720.14,686482,2.55E+14,50485,225799,0.3289
30-03-2016,MARUTI,EQ,3729.95,3745,3749.9,3684,3725,3727.45,3712.58,872340,3.24E+14,62332,491214,0.5631
31-03-2016,MARUTI,EQ,3727.45,3739.5,3748.75,3664,3710.25,3716.3,3707.67,1223191,4.54E+14,95065,766492,0.6266
01-04-2016,MARUTI,EQ,3716.3,3700.45,3764.95,3682,3720,3723.2,3721.4,769731,2.86E+14,54670,250525,0.3255
04-04-2016,MARUTI,EQ,3723.2,3735,3751.5,3676,3678.9,3683.25,3702.86,299849,1.11E+14,31029,100943,0.3366
05-04-2016,MARUTI,EQ,3683.25,3676,3696.9,3536.5,3546,3554.85,3625.91,826024,3.00E+14,76175,417936,0.506
06-04-2016,MARUTI,EQ,3554.85,3568,3607.3,3546,3566,3573.05,3575.53,664480,2.38E+14,56543,298542,0.4493
07-04-2016,MARUTI,EQ,3573.05,3556.5,3556.5,3450,3468,3471,3473.37,1221608,4.24E+14,81200,704887,0.577
08-04-2016,MARUTI,EQ,3471,3460,3474,3418.5,3437.05,3430.65,3440.73,1631533,5.61E+14,108104,1097854,0.6729
11-04-2016,MARUTI,EQ,3430.65,3437,3488,3423,3480,3478.65,3461,970375,3.36E+14,61944,559444,0.5765
12-04-2016,MARUTI,EQ,3478.65,3470.2,3609.85,3465.05,3564.5,3573.7,3560.2,1404427,5.00E+14,75193,660862,0.4706
13-04-2016,MARUTI,EQ,3573.7,3613,3745.35,3606.6,3744,3731.6,3685.3,1107727,4.08E+14,92172,500333,0.4517
18-04-2016,MARUTI,EQ,3731.6,3720.8,3750,3680,3712.8,3718.95,3723.49,999621,3.72E+14,81798,672015,0.6723
20-04-2016,MARUTI,EQ,3718.95,3724.35,3724.35,3651,3665.1,3670.05,3673.78,1830988,6.73E+14,76006,1165465,0.6365
21-04-2016,MARUTI,EQ,3670.05,3695,3737.25,3674,3703,3705.3,3712.27,1928958,7.16E+14,108146,1072117,0.5558
22-04-2016,MARUTI,EQ,3705.3,3703,3833,3680.1,3815.2,3816.05,3783.27,1165761,4.41E+14,75696,355750,0.3052
25-04-2016,MARUTI,EQ,3816.05,3806.1,3842,3715.15,3730,3727.95,3759.82,838216,3.15E+14,55604,259595,0.3097
26-04-2016,MARUTI,EQ,3727.95,3704.05,3894,3691.9,3858,3871.55,3816.67,2782566,1.06E+15,152175,570981,0.2052
27-04-2016,MARUTI,EQ,3871.55,3841.1,3932.75,3830.25,3848,3859.4,3883.87,1388262,5.39E+14,125518,470924,0.3392
28-04-2016,MARUTI,EQ,3859.4,3819,3854,3735.1,3749,3747.95,3799.05,1821236,6.92E+14,115721,900824,0.4946
29-04-2016,MARUTI,EQ,3747.95,3742,3820,3725,3795,3794.65,3775.06,962848,3.63E+14,59631,240933,0.2502
02-05-2016,MARUTI,EQ,3794.65,3799.9,3840,3751.6,3837,3830.85,3803.4,762337,2.90E+14,49634,211624,0.2776
03-05-2016,MARUTI,EQ,3830.85,3840.8,3879,3795.7,3814,3819.95,3840.24,795697,3.06E+14,39572,341378,0.429
04-05-2016,MARUTI,EQ,3819.95,3800,3844,3796.05,3810,3811.55,3821.5,557609,2.13E+14,31876,188651,0.3383
05-05-2016,MARUTI,EQ,3811.55,3825,3850,3802,3843.5,3836.85,3826.99,485772,1.86E+14,31755,180078,0.3707
06-05-2016,MARUTI,EQ,3836.85,3829.95,3835,3802,3825,3818.95,3815.01,411877,1.57E+14,26975,196821,0.4779
09-05-2016,MARUTI,EQ,3818.95,3830,3878,3825,3858,3846.5,3850.37,771389,2.97E+14,44020,418974,0.5431
10-05-2016,MARUTI,EQ,3846.5,3850.5,3897.05,3835.1,3858,3844.8,3860.86,1094666,4.23E+14,65022,634199,0.5794
11-05-2016,MARUTI,EQ,3844.8,3800,3898,3790,3892.05,3890.05,3869.56,679706,2.63E+14,45864,237340,0.3492
12-05-2016,MARUTI,EQ,3890.05,3884.85,3909.8,3841.5,3861.95,3854.2,3869.22,857976,3.32E+14,55184,401465,0.4679
13-05-2016,MARUTI,EQ,3854.2,3856,3877.9,3828,3851,3846.25,3851.24,435056,1.68E+14,28853,205822,0.4731
16-05-2016,MARUTI,EQ,3846.25,3870,3895,3840,3890,3881.6,3861.13,878812,3.39E+14,32098,541627,0.6163
17-05-2016,MARUTI,EQ,3881.6,3891.05,3969,3886.25,3945.05,3950.7,3935.36,865028,3.40E+14,60596,441987,0.511
18-05-2016,MARUTI,EQ,3950.7,3928.8,3939,3805.05,3907.1,3914.9,3871.5,1921044,7.44E+14,108452,906748,0.472
19-05-2016,MARUTI,EQ,3914.9,3900,3940,3881,3907.1,3926.6,3914.53,679821,2.66E+14,60638,362106,0.5326
20-05-2016,MARUTI,EQ,3926.6,3883.8,3959,3881.1,3941.9,3944.95,3932.1,485214,1.91E+14,32060,119331,0.2459
23-05-2016,MARUTI,EQ,3944.95,3964,3968.3,3900,3904,3913.85,3943.75,348354,1.37E+14,34901,119281,0.3424
24-05-2016,MARUTI,EQ,3913.85,3913.8,3937.95,3893.15,3928.95,3924.2,3918.66,283533,1.11E+14,22748,77964,0.275
25-05-2016,MARUTI,EQ,3924.2,3948,4072,3940,4064,4060.95,4021.76,842663,3.39E+14,56975,366233,0.4346
26-05-2016,MARUTI,EQ,4060.95,4064,4125,4027.2,4120,4118,4092.98,1074664,4.40E+14,70910,506993,0.4718
27-05-2016,MARUTI,EQ,4118,4114.7,4162,4091.05,4132.2,4146.6,4137.1,880888,3.64E+14,63173,420168,0.477
30-05-2016,MARUTI,EQ,4146.6,4132,4155.2,4054,4069.15,4071.75,4097.51,555311,2.28E+14,38393,230239,0.4146
31-05-2016,MARUTI,EQ,4071.75,4060,4180,4055.05,4154.05,4161.6,4136.45,775477,3.21E+14,56298,400004,0.5158
01-06-2016,MARUTI,EQ,4161.6,4170.7,4199.95,4150,4154.55,4165.35,4172.46,647041,2.70E+14,38211,243209,0.3759
02-06-2016,MARUTI,EQ,4165.35,4150,4194.95,4124,4184,4186.65,4161.11,411143,1.71E+14,29759,168675,0.4103
03-06-2016,MARUTI,EQ,4186.65,4192.15,4235,4180,4213,4217.95,4216.39,591630,2.49E+14,40641,304232,0.5142
06-06-2016,MARUTI,EQ,4217.95,4216,4217,4118,4140,4142,4151.62,443085,1.84E+14,33705,172249,0.3887
07-06-2016,MARUTI,EQ,4142,4175,4188.95,4118,4135.05,4135.65,4152.54,471388,1.96E+14,40749,188712,0.4003
08-06-2016,MARUTI,EQ,4135.65,4131,4169.8,4124.7,4164.95,4160.1,4151.82,417715,1.73E+14,44789,159787,0.3825
09-06-2016,MARUTI,EQ,4160.1,4152.05,4189.75,4140,4169.9,4169.15,4164.66,305434,1.27E+14,18017,106905,0.35
10-06-2016,MARUTI,EQ,4169.15,4165.1,4197,4100,4100.05,4111.5,4151.21,464892,1.93E+14,29214,188624,0.4057
13-06-2016,MARUTI,EQ,4111.5,4074,4150,4062,4149,4134.75,4105.78,385639,1.58E+14,22704,94408,0.2448
14-06-2016,MARUTI,EQ,4134.75,4145,4155.9,4096,4099.95,4104.5,4122.69,403193,1.66E+14,26394,200788,0.498
15-06-2016,MARUTI,EQ,4104.5,4125,4215,4112.1,4211.5,4209.6,4159.51,510807,2.12E+14,46671,234044,0.4582
16-06-2016,MARUTI,EQ,4209.6,4160,4164,4062,4080,4084.1,4097.22,1118517,4.58E+14,77331,551844,0.4934
17-06-2016,MARUTI,EQ,4084.1,4115,4158,4093.45,4093.45,4114.5,4131.4,951658,3.93E+14,64248,603941,0.6346
20-06-2016,MARUTI,EQ,4114.5,4076.55,4144.8,4065.7,4138,4133.2,4119.16,667114,2.75E+14,38774,371267,0.5565
21-06-2016,MARUTI,EQ,4133.2,4146,4168.1,4109,4145,4157.4,4142.61,512383,2.12E+14,33914,273750,0.5343
22-06-2016,MARUTI,EQ,4157.4,4145,4180.5,4125.05,4150,4151.35,4160.36,417540,1.74E+14,36824,201196,0.4819
23-06-2016,MARUTI,EQ,4151.35,4151.9,4175,4120.45,4165.8,4168.6,4148.69,341093,1.42E+14,29066,135836,0.3982
24-06-2016,MARUTI,EQ,4168.6,4053,4092.1,3866.6,4084,4070.05,4021.3,1559787,6.27E+14,83301,790264,0.5066
27-06-2016,MARUTI,EQ,4070.05,4061,4061,4004.1,4026,4025.1,4029.19,836629,3.37E+14,61694,505725,0.6045
28-06-2016,MARUTI,EQ,4025.1,4041.1,4081.95,4040,4076.45,4078.7,4065.38,626447,2.55E+14,47968,306777,0.4897
29-06-2016,MARUTI,EQ,4078.7,4100,4141,4089.2,4122.75,4131.25,4116.45,646945,2.66E+14,33389,308323,0.4766
30-06-2016,MARUTI,EQ,4131.25,4179.9,4200,4145.55,4199.7,4187.2,4168.83,770542,3.21E+14,66636,496953,0.6449
01-07-2016,MARUTI,EQ,4187.2,4188.6,4214.2,4132,4166,4165.4,4168.15,804652,3.35E+14,46307,374458,0.4654
04-07-2016,MARUTI,EQ,4165.4,4171,4190.5,4155.75,4180,4173.8,4172.85,343648,1.43E+14,21737,173028,0.5035
05-07-2016,MARUTI,EQ,4173.8,4180,4202,4150,4176,4173.35,4175.78,282439,1.18E+14,20168,88784,0.3143
07-07-2016,MARUTI,EQ,4173.35,4181.1,4189.9,4125,4145.9,4141.1,4145.93,325843,1.35E+14,28158,141665,0.4348
08-07-2016,MARUTI,EQ,4141.1,4142,4175.65,4126,4163.9,4161.8,4159.41,261295,1.09E+14,14950,102813,0.3935
11-07-2016,MARUTI,EQ,4161.8,4190,4285.9,4189.95,4265.15,4272.05,4253.54,518428,2.21E+14,39163,217111,0.4188
12-07-2016,MARUTI,EQ,4272.05,4300,4382,4291,4362,4370.4,4351.06,688921,3.00E+14,52090,301232,0.4373
13-07-2016,MARUTI,EQ,4370.4,4350,4360,4301,4312.9,4321.4,4321.73,416940,1.80E+14,32998,177202,0.425
14-07-2016,MARUTI,EQ,4321.4,4326,4439,4326,4422.1,4428.3,4398.9,637580,2.80E+14,61143,311212,0.4881
15-07-2016,MARUTI,EQ,4428.3,4450,4493.55,4404.5,4477,4472.05,4456,654076,2.91E+14,60458,336948,0.5152
18-07-2016,MARUTI,EQ,4472.05,4477,4564.4,4432.4,4456.25,4454.75,4517.06,684924,3.09E+14,49256,393856,0.575
19-07-2016,MARUTI,EQ,4454.75,4455.2,4499,4440,4475,4485.7,4470.14,378788,1.69E+14,57286,162214,0.4282
20-07-2016,MARUTI,EQ,4485.7,4471.85,4510,4452.05,4465.75,4469.15,4477.33,357560,1.60E+14,32812,187037,0.5231
21-07-2016,MARUTI,EQ,4469.15,4489,4493.05,4405.25,4415,4413.7,4443.93,252227,1.12E+14,23091,104881,0.4158
22-07-2016,MARUTI,EQ,4413.7,4421,4449,4405,4419.9,4414.7,4424.84,339886,1.50E+14,26972,158345,0.4659
25-07-2016,MARUTI,EQ,4414.7,4427,4565,4421,4552,4550.55,4518.01,499616,2.26E+14,30461,192772,0.3858
26-07-2016,MARUTI,EQ,4550.55,4575.15,4584,4451.15,4470.9,4471.3,4522.62,1828186,8.27E+14,105500,722490,0.3952
27-07-2016,MARUTI,EQ,4471.3,4510.3,4628,4510,4555.1,4558.15,4573.32,1212744,5.55E+14,96172,588693,0.4854
28-07-2016,MARUTI,EQ,4558.15,4579,4784,4570.55,4759,4763.5,4715.12,1879461,8.86E+14,144253,886709,0.4718
29-07-2016,MARUTI,EQ,4763.5,4751,4824,4720.55,4765,4757.6,4766.17,799265,3.81E+14,55850,289361,0.362
01-08-2016,MARUTI,EQ,4757.6,4798.95,4885,4772.25,4869.05,4866.25,4845.32,1206974,5.85E+14,63151,535855,0.444
02-08-2016,MARUTI,EQ,4866.25,4900,5039,4880,5000,4986.05,4980.88,1611134,8.02E+14,109584,810732,0.5032
03-08-2016,MARUTI,EQ,4986.05,5014.9,5020,4853.15,4870,4873.85,4913.32,1019631,5.01E+14,81920,414908,0.4069
04-08-2016,MARUTI,EQ,4873.85,4945,4945,4869.35,4890,4889.65,4906.17,727097,3.57E+14,52929,281609,0.3873
05-08-2016,MARUTI,EQ,4889.65,4919,4965,4900,4941.95,4941.65,4935.98,598288,2.95E+14,41838,301951,0.5047
08-08-2016,MARUTI,EQ,4941.65,4980,5010,4960.05,4986.95,4991.75,4992.06,474502,2.37E+14,40952,236550,0.4985
09-08-2016,MARUTI,EQ,4991.75,5009.9,5021.75,4915.4,4957,4960.85,4958.42,508711,2.52E+14,41547,236975,0.4658
10-08-2016,MARUTI,EQ,4960.85,4975,4980,4850,4862.1,4861.6,4894.4,512317,2.51E+14,38288,254857,0.4975
11-08-2016,MARUTI,EQ,4861.6,4862.1,4923.5,4805,4869.1,4878.65,4870.2,623156,3.03E+14,61962,307869,0.494
12-08-2016,MARUTI,EQ,4878.65,4882,4940,4847.1,4900,4898.6,4888.23,686072,3.35E+14,42131,390654,0.5694
16-08-2016,MARUTI,EQ,4898.6,4948,4948,4852,4858,4864.2,4895.8,793106,3.88E+14,33657,576483,0.7269
17-08-2016,MARUTI,EQ,4864.2,4860,4911.3,4849.1,4890,4889.85,4883.43,498247,2.43E+14,66170,298332,0.5988
18-08-2016,MARUTI,EQ,4889.85,4920.85,4950,4901,4911.55,4915.85,4929.14,479572,2.36E+14,25209,280901,0.5857
19-08-2016,MARUTI,EQ,4915.85,4916,4933.2,4889.05,4901,4900.1,4908.24,426426,2.09E+14,27427,253366,0.5942
22-08-2016,MARUTI,EQ,4900.1,4896,4897,4828,4835,4837.75,4850.13,292890,1.42E+14,31581,128577,0.439
23-08-2016,MARUTI,EQ,4837.75,4835.05,4855.2,4800,4834,4833.8,4829.73,270869,1.31E+14,23255,107044,0.3952
24-08-2016,MARUTI,EQ,4833.8,4890,4983.8,4886.45,4941.15,4948.55,4951.58,952400,4.72E+14,73605,483395,0.5076
25-08-2016,MARUTI,EQ,4948.55,4973.8,4982.8,4906.25,4932.45,4933.7,4937.38,914319,4.51E+14,67826,589849,0.6451
26-08-2016,MARUTI,EQ,4933.7,4934.8,4964.9,4910.1,4916,4920.9,4931.81,337715,1.67E+14,32101,161812,0.4791
29-08-2016,MARUTI,EQ,4920.9,4925,4955,4920.9,4930,4927.4,4934.17,299611,1.48E+14,30886,178941,0.5972
30-08-2016,MARUTI,EQ,4927.4,4955,5103.9,4951,5060.05,5067.65,5060.77,996156,5.04E+14,51893,461457,0.4632
31-08-2016,MARUTI,EQ,5067.65,5063.9,5103.85,5036.3,5056,5053.65,5072.87,804288,4.08E+14,78969,475709,0.5915
01-09-2016,MARUTI,EQ,5053.65,5074,5100,5019.3,5058,5060.75,5064.28,870402,4.41E+14,63936,495808,0.5696
02-09-2016,MARUTI,EQ,5060.75,5078,5188.65,5075,5165,5160.45,5150.43,956049,4.92E+14,73642,566271,0.5923
06-09-2016,MARUTI,EQ,5160.45,5201,5335,5201,5323.1,5319.7,5279.09,970024,5.12E+14,66218,581689,0.5997
07-09-2016,MARUTI,EQ,5319.7,5319,5362,5290.1,5337,5336.05,5334.42,734051,3.92E+14,55739,443167,0.6037
08-09-2016,MARUTI,EQ,5336.05,5321,5499,5319,5486.55,5489.4,5436.43,942300,5.12E+14,65175,438283,0.4651
09-09-2016,MARUTI,EQ,5489.4,5489.7,5489.95,5377.05,5399.95,5403,5421.9,547599,2.97E+14,50129,238413,0.4354
12-09-2016,MARUTI,EQ,5403,5305,5350,5251,5330,5329,5313.33,795632,4.23E+14,70180,412812,0.5188
14-09-2016,MARUTI,EQ,5329,5330.05,5384.75,5330.05,5356,5363.9,5360.16,539702,2.89E+14,40233,292942,0.5428
15-09-2016,MARUTI,EQ,5363.9,5356,5461,5349.55,5452,5452.4,5421.63,704384,3.82E+14,55161,412202,0.5852
16-09-2016,MARUTI,EQ,5452.4,5473,5619.9,5473,5540,5573.3,5567.35,1669960,9.30E+14,102638,1106847,0.6628
19-09-2016,MARUTI,EQ,5573.3,5569,5569,5485,5497,5491.9,5507.45,632835,3.49E+14,63173,358336,0.5662
20-09-2016,MARUTI,EQ,5491.9,5525,5560,5498.35,5515,5514.85,5526.08,423083,2.34E+14,53597,206060,0.487
21-09-2016,MARUTI,EQ,5514.85,5526,5542.5,5462.1,5495,5501.25,5504.39,549370,3.02E+14,51936,261912,0.4767
22-09-2016,MARUTI,EQ,5501.25,5565.35,5634.1,5564.95,5587,5597.1,5600.92,526494,2.95E+14,47292,269131,0.5112
23-09-2016,MARUTI,EQ,5597.1,5630,5630,5565.6,5611,5601.8,5603.5,559592,3.14E+14,44474,298346,0.5331
26-09-2016,MARUTI,EQ,5601.8,5586,5625,5555.55,5557.7,5568.9,5581.61,418297,2.33E+14,42826,195295,0.4669
27-09-2016,MARUTI,EQ,5568.9,5598.95,5599.95,5500,5514.9,5511.4,5541.94,427991,2.37E+14,30814,245402,0.5734
28-09-2016,MARUTI,EQ,5511.4,5510.6,5555,5506,5528.1,5521.8,5526.32,449876,2.49E+14,33570,285031,0.6336
29-09-2016,MARUTI,EQ,5521.8,5575,5577,5395,5460,5438.6,5468.32,693217,3.79E+14,43003,344028,0.4963
30-09-2016,MARUTI,EQ,5438.6,5420,5497.5,5382.6,5490.2,5477.3,5432.09,646631,3.51E+14,52712,317278,0.4907
03-10-2016,MARUTI,EQ,5477.3,5661,5720,5631.8,5680.1,5681,5677.34,840940,4.77E+14,67507,355184,0.4224
04-10-2016,MARUTI,EQ,5681,5715.15,5717.95,5650,5673.85,5680,5678.6,464913,2.64E+14,54277,225492,0.485
05-10-2016,MARUTI,EQ,5680,5707,5767,5673,5689,5689.2,5719.56,644731,3.69E+14,40985,315700,0.4897
06-10-2016,MARUTI,EQ,5689.2,5700,5745.6,5700,5710,5710.45,5717.76,416860,2.38E+14,32749,241731,0.5799
07-10-2016,MARUTI,EQ,5710.45,5709.45,5717.25,5667.3,5683,5683.8,5688.4,309473,1.76E+14,24338,166458,0.5379
10-10-2016,MARUTI,EQ,5683.8,5724.9,5734.4,5695.95,5714.1,5712.35,5712.6,205840,1.18E+14,14200,100643,0.4889
13-10-2016,MARUTI,EQ,5712.35,5690,5752.8,5652.6,5745,5718.55,5694.5,441169,2.51E+14,58390,256535,0.5815
14-10-2016,MARUTI,EQ,5718.55,5760.2,5766.95,5669.1,5686.1,5690.45,5699.38,352350,2.01E+14,30517,163608,0.4643
17-10-2016,MARUTI,EQ,5690.45,5699,5699,5574.6,5600,5599.1,5627.36,400595,2.25E+14,41185,225553,0.563
18-10-2016,MARUTI,EQ,5599.1,5621,5645.35,5580.1,5620,5626.7,5617.22,487798,2.74E+14,47939,296698,0.6082
19-10-2016,MARUTI,EQ,5626.7,5633.7,5647.9,5593.05,5596.95,5604.6,5614.39,384608,2.16E+14,56100,208125,0.5411
20-10-2016,MARUTI,EQ,5604.6,5615,5683.5,5615,5640,5644.5,5650.74,311728,1.76E+14,39371,145769,0.4676
21-10-2016,MARUTI,EQ,5644.5,5650.5,5670,5616,5645,5650.2,5645.34,224567,1.27E+14,28021,104348,0.4647
24-10-2016,MARUTI,EQ,5650.2,5666,5748,5666,5710,5713.9,5712.33,412403,2.36E+14,29035,220278,0.5341
25-10-2016,MARUTI,EQ,5713.9,5734,5799,5725.65,5798,5781.45,5762.14,339506,1.96E+14,28118,152298,0.4486
26-10-2016,MARUTI,EQ,5781.45,5796.6,5898,5785,5870,5869.1,5848.3,590811,3.46E+14,47014,243383,0.4119
27-10-2016,MARUTI,EQ,5869.1,5897,5948,5789.1,5885,5860.15,5880.84,1864862,1.10E+15,108721,501939,0.2692
28-10-2016,MARUTI,EQ,5860.15,5922,5928.55,5865.75,5875.2,5876.15,5892.14,935542,5.51E+14,78584,581067,0.6211
30-10-2016,MARUTI,EQ,5876.15,5900,5903.75,5880,5900,5896.15,5895.47,61556,3.63E+13,4781,22026,0.3578
01-11-2016,MARUTI,EQ,5896.15,5919,5974,5855.2,5875,5878.1,5896.51,1163831,6.86E+14,94968,654878,0.5627
02-11-2016,MARUTI,EQ,5878.1,5805,5864.9,5785,5797.1,5794.6,5820.09,522312,3.04E+14,64067,270658,0.5182
03-11-2016,MARUTI,EQ,5794.6,5799.9,5859.9,5780,5810.1,5805.55,5821.8,585730,3.41E+14,49492,317519,0.5421
04-11-2016,MARUTI,EQ,5805.55,5789,5789,5667.3,5706,5704.85,5708.01,679821,3.88E+14,77629,373941,0.5501
07-11-2016,MARUTI,EQ,5704.85,5763,5784.85,5708,5715.3,5715.95,5737.4,532212,3.05E+14,48877,352538,0.6624
08-11-2016,MARUTI,EQ,5715.95,5727.8,5731,5581.5,5688.25,5669,5636.81,684050,3.86E+14,57613,387468,0.5664
09-11-2016,MARUTI,EQ,5669,5305,5553,5305,5410,5392.95,5423.57,1299603,7.05E+14,68667,710740,0.5469
10-11-2016,MARUTI,EQ,5392.95,5505.5,5517.25,5305,5309,5328.5,5400.98,942971,5.09E+14,95693,526956,0.5588
11-11-2016,MARUTI,EQ,5328.5,5290,5292.95,5103,5119.05,5134.25,5188.18,1058491,5.49E+14,93638,551544,0.5211
15-11-2016,MARUTI,EQ,5134.25,5101.9,5119.05,4806.4,4830,4846.6,4892.68,2793900,1.37E+15,136012,1626039,0.582
16-11-2016,MARUTI,EQ,4846.6,4924,5009.4,4901.55,4980.1,4990.8,4966.64,1952224,9.70E+14,99071,1040430,0.5329
17-11-2016,MARUTI,EQ,4990.8,5030,5048,4916.3,4920,4925.55,4959.72,668715,3.32E+14,73239,313816,0.4693
18-11-2016,MARUTI,EQ,4925.55,4935,4989.9,4887.9,4940,4950.9,4949.5,699355,3.46E+14,59976,321894,0.4603
21-11-2016,MARUTI,EQ,4950.9,4990,4990,4765.3,4800,4787.45,4849.13,864696,4.19E+14,73503,478048,0.5529
22-11-2016,MARUTI,EQ,4787.45,4830,4956,4825.55,4948,4934.55,4896.44,845997,4.14E+14,63310,488673,0.5776
23-11-2016,MARUTI,EQ,4934.55,4945,4945,4860,4892,4880.85,4891.85,757744,3.71E+14,46094,420618,0.5551
24-11-2016,MARUTI,EQ,4880.85,4862,4883.9,4804,4816.9,4830.15,4843.27,550368,2.67E+14,40727,307490,0.5587
25-11-2016,MARUTI,EQ,4830.15,4849,4905,4792.45,4870,4873.6,4864.3,669501,3.26E+14,50809,332972,0.4973
28-11-2016,MARUTI,EQ,4873.6,4866,4913,4833,4895,4893.75,4889.4,1387068,6.78E+14,55811,960937,0.6928
29-11-2016,MARUTI,EQ,4893.75,4898,5119,4896,5104,5088.15,5052.75,874897,4.42E+14,65629,377892,0.4319
30-11-2016,MARUTI,EQ,5088.15,5110.55,5282,5100.1,5265,5266,5204.7,1270618,6.61E+14,89569,617292,0.4858
01-12-2016,MARUTI,EQ,5266,5266,5307.5,5204.25,5228,5252.1,5257.64,1221883,6.42E+14,73084,505004,0.4133
02-12-2016,MARUTI,EQ,5252.1,5220,5236.2,5046,5051,5068.1,5153.82,772281,3.98E+14,61022,294170,0.3809
05-12-2016,MARUTI,EQ,5068.1,5063.9,5219.9,5055,5216.1,5202.95,5145.06,578935,2.98E+14,50672,146904,0.2537
06-12-2016,MARUTI,EQ,5202.95,5220,5261,5118.05,5132,5135.2,5194.35,646660,3.36E+14,65117,237408,0.3671
07-12-2016,MARUTI,EQ,5135.2,5150.95,5209.75,5035.05,5130,5116.65,5143.42,590462,3.04E+14,58670,200155,0.339
08-12-2016,MARUTI,EQ,5116.65,5172,5269.9,5170,5242.5,5234.6,5235.29,845955,4.43E+14,81413,434027,0.5131
09-12-2016,MARUTI,EQ,5234.6,5290,5312.5,5201.2,5234,5235,5249.35,562518,2.95E+14,57752,219778,0.3907
12-12-2016,MARUTI,EQ,5235,5228,5228,5120.05,5150,5144.4,5159.27,357439,1.84E+14,37838,141851,0.3969
13-12-2016,MARUTI,EQ,5144.4,5178.75,5207,5134.05,5160,5163.15,5173.88,484291,2.51E+14,45941,231390,0.4778
14-12-2016,MARUTI,EQ,5163.15,5179.95,5214.75,5130.2,5139.75,5141.05,5168.64,371699,1.92E+14,39584,140707,0.3786
15-12-2016,MARUTI,EQ,5141.05,5099.95,5197,5080,5153,5152.05,5155.24,457317,2.36E+14,49226,187577,0.4102
16-12-2016,MARUTI,EQ,5152.05,5174.5,5207,5151.2,5189,5188.65,5186.72,1170505,6.07E+14,71724,776926,0.6638
19-12-2016,MARUTI,EQ,5188.65,5175,5195.45,5104.05,5117.2,5115.05,5134.12,369118,1.90E+14,44736,202526,0.5487
20-12-2016,MARUTI,EQ,5115.05,5135.9,5147.5,5072,5110,5108,5110.64,377676,1.93E+14,41459,160296,0.4244
